"","StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","Q15","Q16","Q6_1","Q6_2","Q6_3","Q3","Q5","Q7","Q8","Q9","Q10","Q10_4_TEXT","Q11","Q11...Topics","Q11...Parent.Topics","sender","sender_type","sender_id","ended_on","duration","time_run","time_render","time_show","time_end","time_commit","timestamp","time_switch","ID","timeforkeypress","pintyped","attempttime","numbackspace","pincorrect","numattempts","timeforcorrectpin","numincorrect","totalerror","...56","timestamps","xpos","ypos","mouseouts","response","response_action","meta.labjs_version","meta.location","meta.userAgent","meta.platform","meta.language","meta.locale","meta.timeZone","meta.timezoneOffset","meta.screen_width","meta.screen_height","meta.scroll_width","meta.scroll_height","meta.window_innerWidth","meta.window_innerHeight","meta.devicePixelRatio","meta.labjs_build.flavor","meta.labjs_build.commit","mouseEnvironment..data.mt.","...81"
"32",2021-01-22 09:27:19,2021-01-22 09:29:40,"IP Address","74.97.181.123",100,141,TRUE,2021-01-22 09:29:40,"R_DAdT5WfvTGQilLb",NA,NA,NA,NA,41.6528015136719,-71.4697036743164,"anonymous","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rotary","html.Page","3_0","response",52701.2609999458,12005.2750000032,12001.473,12018.124,64719.3849999458,64723.0399999535,"2021-01-22T16:28:24.957Z",64733.905,NA,"","","","","yes,yes,yes,yes,yes,yes,yes,yes,","","","","",NA,"","","","","continue","click button",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA
"33",2021-01-22 09:27:19,2021-01-22 09:29:40,"IP Address","74.97.181.123",100,141,TRUE,2021-01-22 09:29:40,"R_DAdT5WfvTGQilLb",NA,NA,NA,NA,41.6528015136719,-71.4697036743164,"anonymous","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"horizontal","html.Page","3_1","response",38991.1300000104,64731.8700000178,64717.261,64733.905,103725.03500001,103725.914999959,"2021-01-22T16:29:03.960Z",103737.467,NA,"","","","","yes,yes,yes,yes,yes,yes,yes,yes,","","","","",NA,"","","","","continue","click button",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA
"34",2021-01-22 09:27:19,2021-01-22 09:29:40,"IP Address","74.97.181.123",100,141,TRUE,2021-01-22 09:29:40,"R_DAdT5WfvTGQilLb",NA,NA,NA,NA,41.6528015136719,-71.4697036743164,"anonymous","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3x3","html.Page","3_2","form submission",30308.682999951,103727.605000022,103721.014,103737.467,134046.149999951,134046.800000011,"2021-01-22T16:29:34.281Z",134077.411,NA,"","","","","yes,yes,yes,yes,yes,yes,yes,yes,","","","","",NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"35",2021-01-22 09:27:19,2021-01-22 09:29:40,"IP Address","74.97.181.123",100,141,TRUE,2021-01-22 09:29:40,"R_DAdT5WfvTGQilLb",NA,NA,NA,NA,41.6528015136719,-71.4697036743164,"anonymous","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Randomize","flow.Sequence","3","completion",122028.025999951,12005.1649999805,12001.473,12018.124,134046.149999951,134047.664999962,"2021-01-22T16:29:34.282Z",134077.411,NA,"","","","",NA,"","","","",NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA
"36",2021-01-22 09:27:19,2021-01-22 09:29:40,"IP Address","74.97.181.123",100,141,TRUE,2021-01-22 09:29:40,"R_DAdT5WfvTGQilLb",NA,NA,NA,NA,41.6528015136719,-71.4697036743164,"anonymous","EN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"root","flow.Sequence",NA,"completion",133474.344999951,555.775000015274,555.21,571.805,134046.149999951,134047.934999922,"2021-01-22T16:29:34.282Z",134077.411,NA,"","","","",NA,"","","","",NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA
"37",2021-02-04 07:19:02,2021-02-04 07:23:06,"IP Address","70.184.14.160",100,243,TRUE,2021-02-04 07:23:07,"R_3I0OTT1Qwbug1eh",NA,NA,NA,NA,41.7689056396484,-71.4757995605469,"anonymous","EN","1 to 3 years","Every day or more","Moderately liked","Slightly Liked","Neither liked nor disliked",NA,NA,NA,"3x3 layout","40-49","Man",NA,NA,NA,NA,"Intro","html.Page","0","form submission",1382.23199999926,1123.58500000119,1095.57,1112.253,2494.48499999926,2494.96999999974,"2021-02-04T14:19:04.122Z",2496.942,NA,"","","","",NA,"","","","",NA,"","","","",NA,NA,"20.1.1","https://goofy-beaver-0812ce.netlify.app/","Mozilla/5.0 (Macintosh; Intel Mac OS X 11_2_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.96 Safari/537.36","MacIntel","en-US","en-US","America/New_York",300,1920,1080,1440,748,1440,796,1,"production","cd5695f774968f50499757c1423bd95d033ea08e","",NA
"38",2021-02-04 07:19:02,2021-02-04 07:23:06,"IP Address","70.184.14.160",100,243,TRUE,2021-02-04 07:23:07,"R_3I0OTT1Qwbug1eh",NA,NA,NA,NA,41.7689056396484,-71.4757995605469,"anonymous","EN","1 to 3 years","Every day or more","Moderately liked","Slightly Liked","Neither liked nor disliked",NA,NA,NA,"3x3 layout","40-49","Man",NA,NA,NA,NA,"Informed Consent","html.Page","1","form submission",23768.898,2495.30500000037,2480.259,2496.942,26265.84,26266.1399999997,"2021-02-04T14:19:27.893Z",26282.407,NA,"","","","",NA,"","","","",NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA
"39",2021-02-04 07:19:02,2021-02-04 07:23:06,"IP Address","70.184.14.160",100,243,TRUE,2021-02-04 07:23:07,"R_3I0OTT1Qwbug1eh",NA,NA,NA,NA,41.7689056396484,-71.4757995605469,"anonymous","EN","1 to 3 years","Every day or more","Moderately liked","Slightly Liked","Neither liked nor disliked",NA,NA,NA,"3x3 layout","40-49","Man",NA,NA,NA,NA,"Verification","html.Page","2","form submission",6858.66799999955,26266.3099999991,26265.724,26282.407,33141.0749999995,33141.3099999991,"2021-02-04T14:19:34.768Z",33145.827,"0001","","","","",NA,"","","","",NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA
"40",2021-02-04 07:19:02,2021-02-04 07:23:06,"IP Address","70.184.14.160",100,243,TRUE,2021-02-04 07:23:07,"R_3I0OTT1Qwbug1eh",NA,NA,NA,NA,41.7689056396484,-71.4757995605469,"anonymous","EN","1 to 3 years","Every day or more","Moderately liked","Slightly Liked","Neither liked nor disliked",NA,NA,NA,"3x3 layout","40-49","Man",NA,NA,NA,NA,"horizontal","html.Page","3_0","response",81189.0879999995,33141.5249999991,33129.144,33145.827,114334.914999999,114338.019999999,"2021-02-04T14:20:55.964Z",114337.19,NA,"","","","","yes,no,yes,yes,yes,no,yes,yes,yes,yes,","","","","",NA,"","","","","continue","click button",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA
"41",2021-02-04 07:19:02,2021-02-04 07:23:06,"IP Address","70.184.14.160",100,243,TRUE,2021-02-04 07:23:07,"R_3I0OTT1Qwbug1eh",NA,NA,NA,NA,41.7689056396484,-71.4757995605469,"anonymous","EN","1 to 3 years","Every day or more","Moderately liked","Slightly Liked","Neither liked nor disliked",NA,NA,NA,"3x3 layout","40-49","Man",NA,NA,NA,NA,"3x3","html.Page","3_1","form submission",42311.2000000021,114343.140000001,114320.507,114337.19,156648.390000002,156649.314999999,"2021-02-04T14:21:38.275Z",156656.186,NA,"","","","","yes,yes,yes,yes,no,yes,yes,yes,yes,","","","","",NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"42",2021-02-04 07:19:02,2021-02-04 07:23:06,"IP Address","70.184.14.160",100,243,TRUE,2021-02-04 07:23:07,"R_3I0OTT1Qwbug1eh",NA,NA,NA,NA,41.7689056396484,-71.4757995605469,"anonymous","EN","1 to 3 years","Every day or more","Moderately liked","Slightly Liked","Neither liked nor disliked",NA,NA,NA,"3x3 layout","40-49","Man",NA,NA,NA,NA,"rotary","html.Page","3_2","response",37883.3039999992,156650.675000001,156639.503,156656.186,194539.489999999,194540.639999999,"2021-02-04T14:22:16.167Z",194553.017,NA,"","","","","yes,yes,yes,yes,yes,yes,yes,yes,","","","","",NA,"","","","","continue","click button",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA
"43",2021-02-04 07:19:02,2021-02-04 07:23:06,"IP Address","70.184.14.160",100,243,TRUE,2021-02-04 07:23:07,"R_3I0OTT1Qwbug1eh",NA,NA,NA,NA,41.7689056396484,-71.4757995605469,"anonymous","EN","1 to 3 years","Every day or more","Moderately liked","Slightly Liked","Neither liked nor disliked",NA,NA,NA,"3x3 layout","40-49","Man",NA,NA,NA,NA,"Randomize","flow.Sequence","3","completion",161393.662999999,33141.4650000006,33129.144,33145.827,194539.489999999,194545.975000001,"2021-02-04T14:22:16.172Z",194553.017,NA,"","","","",NA,"","","","",NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA
"44",2021-02-04 07:19:02,2021-02-04 07:23:06,"IP Address","70.184.14.160",100,243,TRUE,2021-02-04 07:23:07,"R_3I0OTT1Qwbug1eh",NA,NA,NA,NA,41.7689056396484,-71.4757995605469,"anonymous","EN","1 to 3 years","Every day or more","Moderately liked","Slightly Liked","Neither liked nor disliked",NA,NA,NA,"3x3 layout","40-49","Man",NA,NA,NA,NA,"root","flow.Sequence",NA,"completion",193427.236999999,1123.41000000015,1095.57,1112.253,194539.489999999,194546.174999999,"2021-02-04T14:22:16.172Z",194553.017,NA,"","","","",NA,"","","","",NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA
